1.0227984484 1.0000000000 1.0000092174 1.0008105553 1.0186624258 1.0000385543 1.0004870148 1.0148938615 1.9288786953 1.0010275694 1.0871675627 1.0217450857 1.0000161400 1.0000000024 1.0268446031 1.0012198515 1.0177200343 1.0002078513 1.0089052183 1.0000001163 1.0209619287 1.7904695272 1.0838476510 1.7028509816 1.0029132229 1.0000013188 1.0841618520 1.0000143093 1.0000010304 1.1460293395 1.1238175210 1.0642680848 1.0017834877 1.0044855815 1.0007738211 1.0302584233 1.0000000038 1.1576227942 1.0597261772 1.1797457231 1.0000000001 1.0004699274 1.0012577111 1.0000843551 1.0000096014 1.0951149319 1.0000001964 1.0000003510 1.2978970542 1.0000002847
16.3268891666 3.2128188876 8.5984166910 16.2768726590 104.0506145889 13.0501077484 1.0380501944 145.3319132992 23.9678718334 3.0885030605 8.4843584841 1.7003795416 8.0844393863 3.5153475800 11.1639649716 1.4016510833 2.5346190389 5.5895828589 3.0408360380 2.7583894492 12.9440833833 1.8383225369 138.0415009745 25.5779876853 2.7186708734 7.8413183364 8.6605246026 14.1749922632 2.5074393079 149.8905948884 5.4648616201 1.1566187791 7.4002125280 35.8694002050 5.8033597781 78.6623690253 2.1223031611 4.7485960448 15.5882466668 17.9099345506 6.3084310966 48.8574485230 9.0904190573 3.7111280736 8.8284883426 21.6424231222 71.5820456816 7.0125252433 163.4730888226 13.3570382653
4.6488324247 1.7407992424 2.6861358161 4.4422187978 20.6186726423 8.2243093704 1.0305126071 40.6929123297 3.7417093240 1.3852651075 5.1512325385 1.4251290632 3.6196531293 1.8565311855 6.1271825050 1.0614519403 4.5030217173 1.6071549713 1.4954003346 3.2190388257 1.7974314378 1.1866396752 39.2450502676 15.6698676474 2.5383228928 40.0544771667 5.1707251340 5.0144954427 1.3867202263 9.7529834856 4.1729296907 4.9828025363 3.7858317847 48.3507152518 6.6819130659 13.8907437236 1.1832277170 2.6726841135 1.7452277916 6.1053792262 1.7226959261 27.2408690841 8.8051536229 2.6440550837 2.9426728682 7.5355484839 8.8063793695 22.4595694940 80.6850827685 5.4926411488
1.0653213681 1.0393752182 1.0256377786 1.0227063856 1.1309860651 1.0729208090 1.0023625677 1.0282733225 1.3760635354 1.1385287544 1.8989952030 1.0028904097 1.0088174822 1.2825859426 1.0522262694 1.0374279354 1.0367091100 1.5855982059 1.3021150315 6.3316041118 1.0399615972 1.0041931483 1.1231558853 1.3539445352 1.0648815842 5.9807252554 1.1448585666 1.2054276173 1.0350043261 1.0729644410 1.3120554832 1.0717389864 1.0312694822 6.0323900738 1.0925926346 1.0320374791 1.0490253356 1.9939978215 1.0174867309 1.2278340099 1.1468304216 1.0185785526 1.0116635282 1.2390910444 1.2578170447 1.1568138978 1.0797303808 7.2363166802 1.1966092255 1.3298587242
1.0000290395 1.0000000768 2.0000028829 1.0000201897 1.0009590315 1.0007657706 1.0000013046 1.0000433015 1.0072072505 1.0004703620 1.0511063052 1.0000000415 1.0000007433 1.0106724690 1.0000067008 1.0009935239 1.0014603891 1.0007852575 1.0069532144 1.0004274736 1.0003580104 1.0000007825 1.0015425716 1.0000508091 1.1058848509 1.9480746851 1.0005379918 1.8184475509 2.0113387464 1.0000000983 1.0013244138 1.0014385068 1.0000006682 1.0012343575 1.0031415491 1.0000001513 1.0001369846 1.0001070837 1.0000000085 1.0000961206 1.0016520384 1.0011141256 1.0000275398 1.0171719238 1.0002573511 1.0034265106 1.0002489396 1.0001797424 1.0001444158 1.0001561440
1.6274365381 1.3535511466 5.2413510288 1.2106881024 1.3145210122 1.8747182022 1.0047312721 3.3197031793 1.2373020710 2.4524339728 1.7007246275 1.0180815235 4.6207270428 1.3355294426 1.1259750298 1.0270933288 1.8239804451 1.2357726202 1.3134219546 3.2030969051 1.2643484807 1.0043249278 1.2937401010 1.5845665044 1.1195572477 2.7851508521 1.4211215017 2.0364036596 1.2681165882 1.3495576012 1.3531902078 1.0728803987 1.2867033812 1.4380812245 1.9192264627 1.6458088299 1.1536970869 1.1822161232 1.3733116529 1.6265923894 1.2988118602 1.2889243300 1.0163128559 3.4185934679 1.1616603627 1.6609552984 1.6820443325 2.5154360326 1.2496338302 1.4881929624
1.4388564621 1.2712708914 1.8437684689 1.4621742809 2.1136041087 2.7193579045 1.0029675979 4.4633933445 2.0595599096 4.7830252607 1.2836667115 1.1124206355 10.7042509677 4.3274185986 1.1245488535 1.0145517781 3.0155707719 1.3305964528 1.1147359522 2.5103587997 1.6834235199 1.0837765458 2.1692148106 1.3004067724 1.8440730434 1.2349719804 1.5561273911 1.7304213236 1.3275015382 1.7308295988 1.1633511205 1.0242261249 1.4848002044 2.1545367692 1.5056361966 3.0350231431 1.1875133691 1.3471075505 5.8139247312 1.3920756633 1.1799674860 1.4766358563 1.0152188033 4.0385294359 1.1833755046 3.6095912177 2.8813932561 1.1497536794 1.4967672300 1.5037283825
1.0329609843 1.0101308927 1.0502504197 1.0065515882 1.0592449369 1.0417977233 1.0058421735 1.0165774573 1.0605678346 1.0699976171 1.0017591478 1.0051189238 1.3061863601 1.0098381968 1.0779941738 1.0001076265 1.0132517506 1.0120459917 1.0729203480 1.0136773710 1.0108577331 1.0043222714 1.0371954796 1.1395301650 1.0033405924 1.0712381171 1.0168416537 1.0531621629 1.0340908860 1.0807557984 1.1030896145 1.0197234460 1.3913913430 1.0686158923 1.0484830491 1.0406321048 1.0736702342 1.4710297111 1.0390797077 1.2530023062 1.0588592904 1.0013514292 1.0016832167 1.0255597953 1.0675573691 1.0155012180 1.2920423006 1.2281101294 1.3561192718 1.1263421932
2.3878657315 2.2153880923 1.2518864324 1.3105387441 2.7940594104 1.5294645665 1.0331969164 5.9469659875 1.5905013856 1.1913475407 1.1543830039 1.0200470238 1.5019114627 4.9936003921 1.1319410546 1.0316099598 2.5520013747 3.8449412509 2.2282611607 14.2740245937 4.1931229174 1.1710458043 1.5319000474 3.0671505210 1.3614752706 6.7445852785 2.0241548674 5.1758034524 1.2963402278 7.5182989895 1.8583902113 1.3980182315 9.6512601234 6.7841354789 2.1167924470 2.0276216125 1.1813348002 1.2782637928 5.6749548528 1.6068172448 4.4072204009 1.4142193001 2.7588528171 6.4742486234 2.0528362136 1.9625834201 1.5025231886 8.3275038197 15.4477011054 2.0069088553
1.0049995671 1.0057640402 1.0034874007 1.0014148082 1.0933967525 1.0089705964 1.0004965210 1.0389994064 1.0510795547 1.0319332097 1.0000527704 1.0007098708 1.0709644113 1.8250552867 1.0058271787 1.0004661091 1.0002902241 1.0039766623 1.0841324375 1.0138065960 1.0164905368 1.0012490699 1.3129126495 1.0459822537 1.0032354283 1.0649738512 1.0068003622 1.0420284874 1.0074325814 1.0038528895 1.0961066615 1.0638631210 1.0016711775 1.1345865529 1.0356699562 1.0718803982 1.0129806192 1.0021552412 1.1087896268 1.0230214847 1.0293635372 1.0055734775 1.0010281564 1.0267536965 1.0380206012 1.0047027654 1.0008862060 1.2435987755 2.2835976084 1.0649688228
1.5031678989 1.6841130415 2.3727810340 1.8197981588 1.7429838455 5.6190900784 1.0117934635 18.4996560155 1.1517966890 3.5081402548 2.0053234198 1.1559017319 4.3446957866 5.6635155859 1.1778812329 1.0261521040 3.7178972241 1.3108072527 1.1894015847 1.0340553820 1.8182602174 1.0249311620 3.6216352505 1.8148308364 1.1446078536 2.3963966727 1.3939023654 1.3840410560 1.4801251339 2.0224509270 2.5926361556 1.0936192367 2.0408287098 2.2927546369 1.2484938601 2.9216868781 1.1612146780 1.3613837261 3.4861949231 1.6392334529 1.3531695076 2.8081221598 1.0117974455 4.0632850490 1.5569813241 1.6288404844 1.3864534091 1.6843981881 6.5609897617 1.4677831540
1.0754402603 1.0300981033 1.0082705401 1.0327039806 1.0365679209 1.0617629090 1.1164446065 1.0039082699 1.0845433974 1.0710460331 1.0048550360 1.0012674446 1.0019558048 1.0231418527 1.0226233389 1.0218306412 1.0192321750 1.0119668110 1.0716002780 1.0193766178 1.0461672675 1.0018336512 1.0472484083 1.0877705398 1.0086498352 2.1791872933 1.0544630580 1.1113993285 2.1363108339 1.0435965473 3.2688242835 1.0353616378 1.0183456310 1.0974098029 1.0602492885 1.0214205082 1.0196474019 1.0172474914 1.0112981030 1.0691967202 1.0480682180 1.0186689085 1.0046299281 2.1444174904 1.0800322789 1.0360526479 1.0360690745 1.4020235350 1.0450808758 1.1306933905
1.9270188966 1.2615428599 1.2604844365 1.3773194427 1.3482123927 1.4470402067 1.6178585235 1.0880400646 1.3303890780 1.3147193708 1.0523643644 1.0497377226 1.1511546106 1.1106979262 1.1208157677 1.0542025433 2.4666647829 1.1197610338 2.1828974488 1.2913949557 1.3021919105 1.0390352547 1.1933622426 1.5665190730 1.2225786675 3.8843428511 1.2216262436 1.4757905741 1.6997993010 1.2604547988 1.3650163456 1.0798740856 1.2025636711 1.4679987985 1.4090617446 1.1668627716 1.0738711756 1.2763273350 1.0939135640 1.4529777187 1.3466880703 1.1774503606 3.0011083035 1.2249960975 1.2744842963 1.2317870589 1.2464626722 2.6470192736 5.1263717770 1.6971475346
5.8427907933 1.5318085243 1.4262946996 1.8475572433 1.8275326554 1.4527745298 1.7557975991 1.7094481704 1.1992192799 1.2190988849 1.2637004615 1.1068120572 3.7458881025 1.1997887861 1.2168983924 2.1043311218 2.6104537102 1.3183693411 1.8180425263 1.2156230046 1.3670754226 1.0282003639 3.0365802875 1.5600749498 1.2542636056 1.1687290215 1.3234507925 1.9010152246 1.3099973911 1.6560928738 1.3138669786 1.1189887982 3.6677326919 5.3783495587 1.2904925896 2.2938232675 1.1292386625 1.5170565409 3.0029885082 1.6992914738 6.1123742607 1.6227652880 1.0334650577 1.1540414283 1.5766860899 1.5049322293 2.4765771620 1.8464596840 15.4064504416 1.8367094718
1.0904565096 1.1726528719 1.0244397189 1.0329289457 1.0880726500 1.0539126269 1.0041650729 1.0180546691 1.4378010003 1.1017114395 5.8763872584 1.0009120939 1.0027824132 1.0472378761 1.0285299342 1.0899397811 1.0071054955 1.0324294692 1.2388944082 3.0809866140 1.0278688713 1.0052986680 1.0576251023 1.2024923078 1.0258715134 4.6618381911 1.0843792338 1.1522889167 1.0273981838 1.0347989585 1.3020068908 1.0578520091 1.0111918380 3.1092803167 1.0719904121 1.0221199598 1.0379562273 1.0341664813 1.0130465361 1.1208067535 1.1083549203 1.0251734215 2.8814518945 1.2776139566 1.1587925272 1.0670529229 1.0329323106 3.1322176978 4.5948784028 1.2318537253
1.0000000456 1.0000000000 1.0009754033 1.0000000016 1.0000000000 1.0000003495 1.0000000001 1.2324884069 1.0000000000 1.0765502550 1.0000000000 1.0025489078 1.0000042209 1.0000000000 1.0000001418 1.0000000000 1.0000000200 1.0000000646 1.0000000000 1.0000003215 1.0000000000 1.4726159234 1.0000000000 1.0183128150 1.0000011349 1.0001663439 1.1608941128 1.0000000001 1.0022439806 1.0650699049 1.0702379800 1.0000000001 1.0000101581 1.0000412949 1.0000049973 1.0000001641 1.0000000002 1.0000008783 1.3126531716 1.0000000005 1.0000000088 1.0000000001 1.0000000000 1.5486845726 1.0000000004 1.0000000000 1.0000000012 1.0000000004 1.0364939782 1.0000004394
1.7909987109 1.2313546002 2.6781171801 1.3527194348 2.1341726259 1.3068305202 1.0040442884 1.5949989923 1.1557518967 1.1720701728 1.1090887594 1.0433483789 1.0530615332 1.1613028066 1.0843321433 1.0123018179 1.2588481131 1.2259723140 1.2180889757 1.2249589043 1.2847127375 1.0043409530 1.2578605601 1.6074543498 1.5187834790 1.3212569288 1.4004459676 1.3843092205 1.2633900886 1.3523896224 1.5664557193 1.1179125557 1.3719541147 2.8684123416 1.1815854298 1.2224471401 1.5007395272 1.1177862722 1.5926453297 1.3217469769 1.1664109144 1.4500084160 1.0121314277 1.9009501037 1.4659853809 1.3878655233 1.2851949881 2.3018612410 2.4319968538 1.5286036680
1.0000144944 1.0000000785 1.0000012622 1.0000070302 1.0000002178 1.0009258384 1.0000012836 1.0000026279 1.0120070142 1.0004201662 1.0007102145 1.0000000276 1.0000005686 1.0018775430 1.0000339367 1.0009251793 1.0000010747 1.0003191844 1.0076148276 1.0004010963 1.5747910130 1.0000012416 1.0845364300 1.0000502546 1.0000013633 1.9492346492 1.0387383362 1.0011407520 2.0018643141 1.0000000979 1.0011872251 1.0014392615 1.0000000102 1.0012350442 1.0020725577 1.0000000030 1.0000831752 1.0001064791 1.0000001687 1.2530209457 1.0016530883 1.0000020878 1.0000001346 1.0228628808 1.0002579698 1.0024505131 1.0001616648 1.0001857474 1.0375030963 1.0001558285
1.0797617959 1.0099247226 1.0134285659 1.0503582266 1.0439596516 1.0442426652 2.0026469589 1.0054650139 1.1435266149 2.3243866572 1.0008211369 1.0162415332 1.0048450510 1.0227760403 1.0317251871 1.0034830156 1.0051311329 1.0211282255 1.1049181565 1.6193567074 1.0255233192 1.0020852000 1.0405251038 1.0875091645 1.0322849298 2.4893668825 1.0353850842 1.0838651122 1.0232589742 1.0263105014 1.1421573927 1.0329719905 1.0402459193 1.0879018899 1.0645659401 1.0024618303 1.0245717616 1.0362630895 1.0045407601 1.0930931137 1.1100007389 1.0243450311 1.0047817268 1.0882864016 1.1162614292 1.0497531597 1.0338676412 1.4556419321 1.0504761286 1.1435707921
1.0199235063 1.0178130395 1.0011217664 1.1461691722 1.1504526121 1.0053949840 1.0015293943 1.0429758693 1.0274730191 1.0002122475 1.1477631716 1.0003675297 1.0010741561 1.3006572322 1.0115885588 3.0169996030 1.0271764004 1.3213998543 1.0001132367 1.0000155695 1.0337467690 1.0000001954 1.0385403046 1.0170151187 1.0754991762 1.0046257914 1.0370459604 1.0438338887 1.0031335213 1.3327509997 1.1385610177 1.0301235045 1.1756380036 1.0286894927 1.0596894302 1.4058894427 1.0088722114 1.0348794999 1.1505376419 1.1538864085 1.0355629150 1.1808142268 1.0067351096 3.8890049698 1.0000045238 1.1142596062 1.0217503212 1.0060344450 1.0201647724 1.7124898087
1.0000001181 1.0000000001 1.0000000008 1.0000000273 1.0000010035 1.0000173311 1.0000064112 1.0000000006 1.0160621327 1.0000140839 1.8611232722 1.0000000385 1.0000000000 1.0000035356 1.0000000821 1.0232794084 1.0000000008 1.0004670512 1.0014402828 1.0000000769 1.0000001212 1.0000000125 1.0001987063 1.0000000023 1.0000000021 1.0000022132 1.0006311864 1.0000009630 1.0001253794 1.0000000000 1.0000083663 1.0001049400 1.0000000000 1.0000000001 1.0000000049 1.0000000000 1.0005877073 1.0000782648 1.0000000000 1.0015197815 1.0073201926 1.0000003722 1.0019560667 1.0834511929 1.0000030643 1.0000001278 1.0000000407 1.0013084358 1.0002873376 1.0000006604
1.0118674287 1.0159429919 1.0078423106 1.0111120005 1.0952906630 1.0323063566 1.0006305723 1.0224929388 1.0969340397 1.0346031667 1.0077203765 1.0015785178 1.0701547799 1.0181305219 1.0172669546 1.0035396960 1.0202278096 1.0113371293 1.0671398266 1.5927939509 1.0229385326 1.0011798912 1.0631550995 1.0775262088 1.0401707255 2.3050260854 1.0823744496 1.0449487785 2.0348479711 1.1287242738 1.0777895228 1.0181468650 1.0059294085 2.1893837091 1.0357118613 1.0167178324 1.0127910381 1.0065874637 1.0027535633 1.0866372681 1.0357472270 1.0120154974 1.0041995293 1.0468282242 1.0932910797 1.0538074675 1.0310934342 1.1925572389 1.0700974756 1.0681102465
1.8203618744 1.9297498193 1.3283341357 1.3392134476 1.2621817870 1.3548994886 1.0066319297 2.9718972992 1.8782831617 1.1432309023 1.2140525581 1.0275593225 3.1766375551 1.2628478895 1.0747611927 1.0253471216 1.9546257289 2.1418132667 1.3137834644 7.0761524321 1.2386365847 1.0063140441 1.2516960554 1.7263263736 1.2218144023 5.5474835042 1.2206819771 1.8418955344 2.5963050329 1.4949458145 1.2603845299 1.0527285142 1.8356775681 2.8399247969 1.2735611137 2.1979049966 1.0834212588 2.1372624143 3.6486268686 1.4701504711 1.4107501609 1.2055626927 1.0143649205 1.2555222550 1.3895949219 4.7050512164 1.2644879102 2.6949172223 1.3230999453 1.4885425222
12.5484189347 3.8948329544 5.5843681121 2.8949378481 39.6202235301 6.7633478125 5.2921020219 136.0703531451 17.3641603039 3.7161145536 8.3629198804 1.6306867122 5.7726783415 28.7064543070 1.9077461549 1.3622445031 49.4450608390 44.3097173001 1.4666474421 7.4915154900 2.7525861073 3.0875324867 21.6733371449 12.0438658779 14.5330962143 8.6062417492 4.8376757368 26.1256546619 9.2586925429 6.1838209491 37.0011215707 1.1630291275 7.2829065863 29.0130021216 17.2957762884 4.1039133099 1.3083835175 14.5780413481 2.1287528959 19.9577641538 2.7620935799 17.8624373930 24.5347609998 33.7413359915 3.2529054171 15.6581153592 49.6637385047 3.9308541682 164.9093349469 7.5446990621
1.0047053783 1.0054091756 1.0032742804 1.0013345617 1.0057188237 1.0091263288 1.0004673247 1.0004117032 1.0551787085 1.0303061473 1.0006919993 1.0002937302 1.0003230748 1.0108311335 1.0054742563 1.0009361970 1.0002698538 1.0040240547 1.0471196675 1.0125278267 1.0014788277 1.0011733618 1.5215111287 1.0430280502 1.0030381708 2.1136794280 1.0068780886 1.0404673815 1.0345220462 1.0036203606 1.0519630606 1.0195942225 1.0015689205 1.0299648066 1.0179753341 1.0264648320 1.0122506602 1.0021177924 1.0050863063 1.0216288454 1.0291240164 1.0000255522 1.0009654319 1.0403462118 1.0358243347 1.0066619205 1.0008627526 1.2171304251 1.4518446588 1.0607788450
6.0753833112 2.5474401090 5.2410987393 2.4058500091 2.1069209428 2.1460421710 1.3261360295 3.4941031872 1.4261331619 1.3334752073 1.5920550593 1.1743975799 9.2699208738 1.4067921646 1.2049735441 1.0430575612 6.9749605632 1.4218291613 1.3909624928 3.8766235518 1.4931832204 1.6021666093 1.7401160076 10.8873154072 1.6252209389 5.0177203088 1.9516184373 4.5748124205 1.4818563258 2.6154844812 1.6874034518 1.1062905732 22.9116274664 9.1380956988 1.5097575725 3.0026283769 1.2166544083 3.5084949273 2.4987565874 3.7376168465 1.4847030325 9.1106400571 2.7990904702 1.7286792501 3.7028316360 2.3323199609 2.7606413041 4.0142370604 8.3812779722 1.9206037703
8.1168490262 1.4540946243 6.9531863530 2.0984497261 13.3442321568 2.7053212797 1.0670072636 3.4426440173 1.7177083615 1.3742866813 2.3332486830 1.1033187654 2.5543385997 1.4892387027 1.3033769461 1.0625952637 10.7903057813 1.3550437619 1.3977917202 6.6721995375 1.8226804629 1.0169401505 2.4113863427 1.9432455640 1.7550275448 6.3269964392 1.8099467658 2.2782205525 3.1699990308 1.6695747501 17.0339823504 1.1246039641 5.4885476332 6.7290262071 1.5368292019 3.8137500378 1.2976928127 6.9913130986 2.7355784141 2.5336833525 5.7288738559 7.2582143346 11.1727178589 1.4747761967 3.8828802291 2.5110918214 3.7708825283 5.9524729235 4.7239340988 2.6998942256
1.0085776657 1.0098860529 1.0059813679 1.0024179992 1.0116907468 1.0154577627 1.0013984212 1.0009884161 1.1524681834 1.0566481356 1.0003132859 1.0005329965 1.0006051618 1.0166920041 1.0099953027 1.0093694209 1.0004909856 1.0068351033 1.0846133844 1.0225683942 1.0025416624 1.0021306398 1.0658988051 1.1153807740 1.0057358592 1.1207514254 1.0118164879 1.1969012195 1.0127834265 1.0079401769 1.1054908539 1.0339690920 1.0037504043 1.8587634718 1.0302664995 1.0576572623 1.0225166177 1.0036808677 1.0001771222 1.0404623788 1.0527785046 1.0005814260 2.8893964472 1.0457421575 1.0703790673 1.0095742015 1.0015135673 1.5279457219 4.0048752051 1.2810678640
8.9940964582 18.4294988201 6.0914147392 5.0868182231 10.8648537207 3.8791658477 2.2336516880 59.7464049801 32.3744987604 4.3936561841 2.6740593507 1.3609045970 18.6131313516 2.6593204483 1.8017278940 1.0491303114 17.6769051096 9.0765982797 2.9982495611 6.5302360241 1.8743836798 3.1384694703 21.6656224535 5.5679843670 2.7348314735 22.9090137595 7.6191775419 5.2293961651 1.4970092691 5.3185814709 19.9464706249 1.9738159458 16.7814507930 38.4329267305 3.5294392289 15.4842342998 2.0486194958 4.1788250748 25.9606355786 6.4894834024 1.7922000184 2.3520999039 26.9844267450 4.3855233590 4.5185535841 20.9753815508 12.5682803812 7.7604449464 237.6826535579 6.0657427791
1.0749019881 1.0081209745 1.0120360694 1.0480418846 1.0406075207 1.1828671063 1.1126383615 1.1948587305 1.1351986701 1.1035488355 1.0008184331 1.0155348298 1.0045764090 1.0195777390 1.0289484792 1.0238812451 1.0049363804 1.0193101273 1.0869219740 1.5896434247 1.0347371734 1.0131926154 1.0360913701 1.0706185549 1.0301527370 2.3947193023 1.0323013796 1.0683714843 1.0204917042 1.0258675354 3.3449392899 1.0320561565 1.0381859613 1.0752063636 1.0571955285 1.0023614103 1.0203024370 1.2238844900 1.0045845609 1.0821940090 1.0960795836 1.0233914703 1.0066559733 1.0782611320 1.0991755392 1.0523635115 1.8617500369 2.1398590832 1.2117505290 1.1162898946
